Site_ID,Technology,Vendor,Region,RRC_Success_Rate,ERAB_Drop_Rate,DL_Throughput,UL_Throughput,PRB_Utilization_DL,PRB_Utilization_UL,RSRP_Avg,RSRQ_Avg,SINR_Avg,CQI_Avg,Critical_Alarms_Count,Major_Alarms_Count,VSWR_Alarm,GPS_Sync_Alarm,Transmission_Alarm,CPU_Utilization,Memory_Usage,DL_User_Count,UL_User_Count,Cell_Health
SITE_502,4G,Huawei,UPW,87.48953278,2.195477826,92.46286401,31.79975363,72.44768457,56.05156348,-96.30328884,-6.845387274,10.42678367,13.90504926,3,6,1,0,1,72.64547543,29.28253903,188,140,0
SITE_503,3G,Nokia,UPW,99.99141412,4.902177851,80.92207934,32.02989688,37.52321602,10.31077972,-104.7581389,-13.90783689,29.80956992,6.227299834,0,8,0,1,0,24.26000445,49.80160084,65,115,1
SITE_504,5G,Ericsson,UPE,74.51564475,2.561423786,41.76969696,23.06384171,78.33150817,66.30407974,-61.07188893,-16.88562983,9.702530334,13.62971134,3,4,1,1,1,69.4840877,85.56482962,127,121,0
SITE_505,4G,Nokia,UPW,94.5027079,0.57142885,73.28775852,27.02436532,65.7773069,24.58358108,-61.01880012,-9.072847752,16.27851959,13.84438711,0,8,1,0,1,25.48495208,45.53380678,59,130,0
SITE_506,3G,Nokia,Mumbai,76.2192701,3.824004862,76.3736857,37.54016564,16.96703968,63.24212357,-64.50138311,-14.4278895,-1.333311224,14.02927506,3,5,1,1,0,93.8582584,62.92516545,167,187,0
SITE_507,3G,Ericsson,Mumbai,93.47164988,3.394488625,33.27630216,41.47110504,56.15518262,88.4612569,-72.85985101,-5.378750177,10.89797383,4.786246597,2,9,0,0,1,55.38975405,65.08665648,191,23,1
SITE_508,3G,Ericsson,Delhi,92.03733769,3.864933607,99.55349397,35.13150871,40.89708723,63.74399895,-100.4532274,-17.91532315,3.35680629,6.60497832,3,9,1,0,0,67.60753322,79.72645802,43,243,0
SITE_509,5G,Nokia,Mumbai,79.01468157,4.757210144,118.2333067,46.27957645,39.57135695,80.0714095,-70.97997099,-12.6311171,24.24476795,13.18554272,2,9,0,1,1,15.65614257,12.70570301,189,68,0
SITE_510,5G,Ericsson,UPW,79.77469353,3.882446513,119.7622134,41.19588032,64.20306721,85.59687307,-95.47241896,-13.25563079,22.43718547,6.02826554,2,3,1,1,1,27.5590382,42.34640475,87,44,0
SITE_511,4G,Huawei,Mumbai,93.77564176,3.056683011,92.35812545,28.5313257,39.0092342,46.37383911,-100.3936141,-4.05308449,23.84629999,9.403542461,3,0,0,1,0,17.57665936,72.77880913,199,236,0
SITE_512,3G,Huawei,UPE,83.84336536,4.286544512,79.18759447,33.89889756,79.92043734,64.69762325,-75.30807849,-17.39670839,20.32633032,2.652763102,0,0,0,1,0,40.11536437,75.1893612,38,55,0
SITE_513,3G,Ericsson,Delhi,91.92454086,3.366232197,13.84603574,46.38910557,16.37122924,77.41738655,-115.2207643,-19.83260397,24.14391283,1.787849834,0,9,1,1,1,30.57222778,84.18660921,117,141,0
SITE_514,4G,Nokia,UPW,74.43952442,2.040595284,46.73553833,31.33923417,69.43494272,35.31175759,-117.0862366,-15.95255138,2.029006256,6.767915853,3,4,1,0,0,70.96300337,66.22354879,234,162,0
SITE_515,4G,Ericsson,Delhi,95.57673346,4.428098821,18.52435978,41.41554045,82.82753233,27.21877191,-93.12277817,-6.055293384,10.82153218,9.104831456,2,2,0,0,0,14.78380817,29.61231569,287,60,0
SITE_516,4G,Ericsson,UPW,91.3265415,1.109502304,144.7543583,34.75171468,70.55485209,85.46087869,-93.26167195,-16.44152913,19.2146408,6.497787587,0,4,1,1,1,72.68534316,50.45325945,291,85,0
SITE_517,3G,Nokia,UPE,97.20828427,3.573206375,24.5866212,28.04488169,54.75062755,66.73579753,-66.26135082,-15.90507292,17.30873743,9.088300782,1,4,0,1,0,9.113434217,12.58762303,159,236,0
SITE_518,3G,Nokia,Delhi,73.97117137,4.407817275,27.00743443,12.85007158,95.52763124,23.67298134,-112.4308142,-17.79172032,20.0724069,8.211181266,2,0,0,1,1,23.18160536,61.75426729,169,176,0
SITE_519,4G,Huawei,Chennai,87.79043501,3.656582599,133.9886097,21.87387845,36.99446408,43.17208838,-112.6029644,-7.837584544,2.84904341,10.59990121,3,7,0,0,1,76.27684928,54.34361692,186,191,0
SITE_520,5G,Nokia,UPW,87.97361755,3.486377095,141.8696011,48.41939842,11.72510988,72.69840041,-111.152844,-18.82403876,-1.554785183,10.09345403,2,4,1,0,0,71.8498977,63.34690246,243,147,0
SITE_521,4G,Huawei,Chennai,80.60382222,3.76319147,116.0452107,33.23050378,48.87904343,51.50035423,-118.2158243,-14.36945886,27.08823023,6.939439845,1,4,0,0,1,47.86935025,84.41124427,141,200,1
SITE_522,3G,Nokia,Delhi,83.75399274,2.325276242,5.783713933,28.65537364,12.97107423,60.24592834,-115.6960957,-15.19752165,14.60601634,6.949933366,1,8,0,1,0,9.498444357,64.98212894,270,74,0
SITE_523,3G,Ericsson,Chennai,71.1394469,4.370853411,5.195209289,46.71487465,95.85430773,69.07029717,-80.40780799,-10.56228459,0.383907358,2.97089676,0,7,0,1,1,59.89043675,35.63599443,191,132,0
SITE_524,3G,Huawei,Chennai,92.37580116,1.017182376,59.82461162,29.73907727,28.89262412,57.87078105,-94.10494025,-7.582923495,22.77028037,8.185340009,1,0,0,0,0,41.60516936,25.89893311,44,130,0
SITE_525,4G,Huawei,Delhi,86.47967438,0.63693208,25.79232865,26.7780434,81.00343216,50.90674236,-74.18381597,-10.94110061,27.02254778,9.220507794,2,2,1,1,0,33.48753352,78.37089655,171,65,0
SITE_526,4G,Huawei,UPE,71.73223156,1.427543901,7.665990612,38.2062319,79.71148749,68.71721417,-60.44413689,-4.172558119,0.93472315,7.670851563,0,6,1,1,1,62.63695731,25.54657146,264,84,0
SITE_527,4G,Ericsson,Chennai,90.42267679,2.657886984,72.28966996,35.92061533,29.59560097,66.84285801,-80.45791913,-3.825475139,23.60943593,5.559902691,1,0,1,0,0,44.2953106,22.92876645,147,222,0
SITE_528,4G,Ericsson,Chennai,84.00346232,2.552808977,141.7439751,10.46484041,65.91038774,58.53915402,-116.9726658,-13.85508942,27.66287715,11.10307962,0,0,1,0,0,13.31789904,26.52896645,208,125,0
SITE_529,3G,Ericsson,UPE,71.03383778,4.102993788,51.95383836,24.09410545,14.32710716,35.58210014,-113.7262281,-6.779433603,27.84265601,2.045263025,0,4,0,1,0,87.43554235,50.70726785,180,105,1
SITE_530,3G,Ericsson,Chennai,99.08823181,2.022843282,100.8653984,24.1532567,53.52171271,39.49402784,-67.13975491,-7.440376484,26.99547616,13.80216518,3,8,0,0,1,75.06437895,19.93499545,266,155,0
SITE_531,3G,Ericsson,Chennai,98.47336429,2.421722131,99.5741262,19.53300125,11.31824145,87.48727666,-88.35024333,-4.819601941,14.12473543,1.289008154,0,5,0,1,1,10.07403722,85.04946645,256,81,0
SITE_532,3G,Huawei,Chennai,85.38707248,0.066838416,41.40661503,26.34738063,92.90294922,14.55280424,-70.50977044,-12.38495812,7.467396104,14.47290187,0,9,0,0,0,52.25574832,87.30029658,204,179,1
SITE_533,5G,Ericsson,Mumbai,72.81017262,2.048696182,99.31166108,21.24226249,97.84774218,27.82291797,-68.60325983,-10.98195582,-4.745451731,7.472978413,1,1,0,0,0,12.50398066,87.90414826,203,149,0
SITE_534,5G,Huawei,UPE,92.63863665,3.238871165,35.78842627,10.76792898,30.005449,46.85414953,-64.33952751,-12.93183667,-2.868072059,6.777379216,2,8,0,1,1,80.35608732,13.12998439,200,189,1
SITE_535,3G,Ericsson,Chennai,84.757933,0.077541653,22.69107497,21.20595788,28.72954311,76.12202332,-63.01024767,-5.543592372,10.00936554,4.590216244,2,5,1,1,1,60.17125649,85.69580212,81,130,0
SITE_536,3G,Nokia,UPE,79.07342435,1.404409826,106.7005764,4.541570431,77.83481589,18.91243142,-86.71045221,-16.09506064,8.976415124,1.140995888,1,4,0,0,1,20.52042202,89.79319461,23,186,0
SITE_537,4G,Huawei,UPW,84.74254533,1.039781796,21.44891848,29.21350728,32.80414589,28.54114254,-99.53878966,-15.92494567,1.464986835,4.847063702,2,4,0,1,0,6.866720853,85.39432875,66,223,0
SITE_538,4G,Nokia,UPW,85.67332436,0.209927145,149.5518367,42.8290729,90.55689032,10.59284851,-62.28810754,-13.66571324,8.841800981,2.531598956,0,2,0,0,1,7.842291093,63.67511246,285,184,1
SITE_539,4G,Huawei,Chennai,86.88135097,2.39630045,31.60059817,36.53906713,61.65362225,65.00874761,-87.15561564,-16.08417185,1.112752291,10.2374918,3,5,1,1,0,50.66289249,66.09841219,254,26,1
SITE_540,3G,Nokia,UPE,83.23671141,0.908616466,91.1505701,18.65930796,41.56998607,25.24780202,-116.1448366,-10.46288378,24.70769385,5.467049612,0,3,0,0,1,71.09361308,19.78023519,231,233,0
SITE_541,5G,Ericsson,UPE,88.17265909,3.715407698,64.64931285,5.266489073,84.94243717,38.03735381,-81.433407,-17.71366819,5.436820726,11.7405106,0,9,0,0,0,15.87564062,79.94376617,131,87,0
SITE_542,4G,Ericsson,UPE,97.56204132,4.239639419,23.32603125,10.90532056,54.40660304,42.714623,-84.73891498,-14.55683427,15.94975226,3.896826623,3,1,0,0,1,24.91556593,14.77116677,62,171,0
SITE_543,5G,Ericsson,Mumbai,80.86804261,2.727925913,9.037366599,27.72902668,92.04696223,80.76168453,-66.25242763,-4.471440126,12.59950717,13.603288,1,2,1,1,0,34.45339507,35.41844373,208,231,0
SITE_544,5G,Huawei,UPW,91.7714939,4.908536713,95.29618093,11.14579709,93.52128131,39.96307468,-80.80876865,-13.04316684,-3.184127284,8.321741211,0,8,0,0,1,24.62691039,89.29213161,247,145,1
SITE_545,4G,Nokia,UPE,96.8335767,2.252392857,121.9798467,27.65468245,24.88781369,17.34412669,-99.05685453,-7.28002682,27.97818018,2.603086751,0,8,0,0,1,40.22029064,43.78623033,256,82,0
SITE_546,4G,Ericsson,UPE,83.67937827,2.566841051,127.0922709,12.34835221,10.20910655,49.56676976,-62.02645646,-18.07114274,13.45290924,6.611833299,1,5,1,0,0,55.36535052,20.49249792,203,244,0
SITE_547,5G,Nokia,Mumbai,83.30367509,4.94608877,74.9934536,42.5972696,98.55378461,86.85142955,-71.90283084,-15.79140336,6.377017519,3.894647337,0,9,0,0,1,66.64430734,87.54357296,244,99,1
SITE_548,5G,Nokia,Mumbai,88.06350956,1.15774218,117.7310427,20.46630217,91.55237825,56.65327949,-82.1749429,-6.27512444,0.534429937,3.795595966,0,9,1,1,1,91.7397664,88.73117176,143,113,1
SITE_549,5G,Ericsson,UPE,87.74220278,4.712729698,102.5628344,13.03198067,14.99007121,88.58791374,-102.4244878,-7.029120083,6.848432215,8.089176327,2,8,0,1,1,88.77593027,24.96341482,126,198,0
SITE_550,5G,Ericsson,Delhi,94.19768027,0.214187776,110.0169065,40.80398283,84.97308375,76.49412126,-97.58758222,-13.43534938,-4.282093894,10.40648822,1,3,1,0,1,56.31142773,79.1843047,53,114,0
SITE_551,3G,Nokia,UPE,84.29450151,2.231934451,76.42685576,17.79910928,51.20244393,8.057089278,-79.80180455,-3.775252665,7.724535437,13.76265488,0,4,0,0,0,71.07350508,41.2338661,119,56,1
SITE_552,5G,Ericsson,UPE,99.88368849,0.350017561,96.84470234,6.462896704,33.30654445,60.96396561,-115.6811509,-4.519068731,13.60200746,8.030268151,0,9,0,1,0,90.57849842,40.50947716,255,107,0
SITE_553,5G,Ericsson,Mumbai,71.78414707,3.646173715,121.8012575,28.95006508,89.08718713,29.37518459,-104.5991645,-3.640887265,25.5153186,14.52174285,3,5,1,0,1,12.51247501,31.01581055,11,105,0
SITE_554,3G,Ericsson,Mumbai,70.09503546,3.042044679,62.69320546,29.49664602,27.70005092,52.56743273,-77.165944,-12.72545027,19.05810462,14.18288793,3,8,0,1,0,5.507128388,13.57682196,223,146,0
SITE_555,4G,Huawei,UPE,89.20594935,3.533171317,121.8669406,36.02008809,95.25699995,28.74434123,-91.19888941,-16.64294908,-1.09461904,13.11087542,3,4,0,0,0,7.681978736,31.44071869,81,205,1
SITE_556,4G,Nokia,UPE,78.95304737,1.872402,90.8424422,12.77075223,28.50593389,34.65398541,-95.85638611,-9.346803135,0.171121355,7.999681709,0,7,1,1,0,55.70144261,14.30215243,183,206,0
SITE_557,4G,Nokia,UPE,77.21147166,1.84740967,29.05564853,22.74479562,65.2314869,83.4693405,-110.9125427,-8.358856309,9.984317874,2.972655212,0,0,0,0,0,73.65500828,83.94976371,149,67,0
SITE_558,5G,Huawei,Mumbai,79.3569724,0.226596395,8.579202798,14.83602803,30.07777011,22.56467072,-93.48905793,-17.86748966,1.849771307,4.050662577,3,4,1,1,0,38.03674557,62.93765379,158,203,0
SITE_559,5G,Nokia,UPE,77.68142695,1.749724698,57.59927206,4.96673307,59.11017985,79.29927503,-73.75848175,-6.629788417,-4.025257785,10.06738004,2,9,0,1,1,54.07152573,80.929812,125,32,1
SITE_560,5G,Ericsson,UPE,70.92370149,4.646442011,84.2709676,43.95407752,71.55776169,7.588913686,-104.1592292,-19.69297626,23.1755208,6.904569724,2,0,1,1,0,51.47296867,67.38325452,128,242,1
SITE_561,4G,Nokia,Chennai,99.14599127,1.896132686,126.7739511,36.71462042,27.12051377,12.72450576,-119.6760875,-11.79361741,-4.316710026,3.055222845,2,9,0,0,1,13.52938024,20.50294969,154,221,1
SITE_562,4G,Ericsson,Delhi,76.62236465,4.156838531,23.48542362,15.77168991,56.87972044,77.64737852,-79.88970593,-14.37272359,24.07413618,7.705915071,2,5,0,1,0,33.94294378,85.24652294,272,50,0
SITE_563,4G,Huawei,UPW,92.02089288,4.211627524,121.0299204,30.36927665,52.215377,58.59726263,-61.64240373,-7.414847982,0.043638706,1.244027637,1,6,1,1,1,6.749163966,81.99144429,5,32,1
SITE_564,4G,Ericsson,Delhi,92.87789184,1.866205782,130.1363117,10.86192562,16.39336793,68.51507173,-83.59040618,-14.68306763,29.11374438,11.27453519,3,4,0,0,1,14.96351199,37.84608623,165,6,1
SITE_565,5G,Nokia,Chennai,97.87772194,3.159943402,26.84968562,44.62159447,83.64770359,22.80050202,-112.8046885,-5.944279083,16.13558691,2.030138123,0,0,1,0,1,78.06724006,18.92266723,248,131,1
SITE_566,4G,Nokia,UPW,70.91648371,0.476858011,128.4811763,6.630410825,40.21141606,50.65209373,-100.7560145,-9.885790691,20.72440401,9.807590679,3,5,1,0,0,79.64721475,66.33238006,255,21,1
SITE_567,4G,Nokia,UPE,96.16145015,0.518392904,148.7607673,1.18802013,61.71239778,67.663634,-67.94150312,-6.50381285,-1.133073021,12.10214431,2,9,1,0,0,77.1751688,68.26890422,68,63,0
SITE_568,3G,Huawei,Chennai,85.81678543,0.243288318,110.3916305,25.59840169,56.33058114,58.32170165,-106.0459155,-3.181209157,25.17364257,2.857014242,0,4,0,1,1,70.41367769,81.74632359,252,184,0
SITE_569,4G,Huawei,UPE,88.9763233,2.905075467,118.7916039,29.57326335,56.19344541,45.09439519,-83.53824579,-8.454308122,24.371732,8.260941669,1,5,0,0,1,76.39815618,14.21246076,119,136,1
SITE_570,5G,Nokia,Mumbai,89.33410831,2.130354888,149.1902138,29.36930069,19.65001548,86.58162185,-95.8397275,-3.255844622,17.8547456,11.9069452,3,9,0,0,0,65.38841071,21.33630704,299,81,1
SITE_571,5G,Ericsson,Chennai,94.59393415,2.740161783,92.79478133,3.671084444,48.11338083,62.47337334,-107.5293767,-19.50978244,12.57962026,4.648868367,0,6,1,0,0,65.28500049,57.85990343,5,214,0
SITE_572,4G,Huawei,Mumbai,80.00221966,2.605365953,49.64352539,16.38814654,50.71300833,82.15881802,-71.19558639,-14.2516202,20.25212106,3.280832302,0,6,1,0,1,65.06256177,59.53052407,45,135,0
SITE_573,5G,Nokia,Chennai,91.9915357,1.751014955,126.4419709,25.4607484,76.02785563,67.03049348,-75.43012341,-18.1664945,-4.792512463,5.715467554,2,1,1,0,0,51.26385107,12.68877299,177,119,0
SITE_574,3G,Nokia,Chennai,85.85734329,3.387367074,94.10043774,11.6123801,85.60169487,67.51439993,-80.30453604,-15.54081617,15.73542644,8.765788472,2,2,0,0,0,37.70125101,41.75456408,92,169,0
SITE_575,3G,Huawei,Mumbai,93.80182043,3.792509405,89.27333644,43.75866839,59.04840503,11.80155293,-105.8198046,-5.738905715,24.65921472,9.053914328,3,5,1,0,0,70.71757395,56.7329385,102,101,0
SITE_576,4G,Huawei,UPW,99.71638098,0.073141294,41.77715555,5.268355184,17.81046587,35.55449286,-114.1285798,-19.45050449,7.491496051,2.832268668,1,2,0,1,0,31.87814122,69.03290665,92,109,1
SITE_577,3G,Huawei,Delhi,76.01953052,1.036211499,114.6684691,24.88183764,31.31645235,77.96139957,-85.43044021,-11.15689009,-1.209872523,7.405963867,0,1,0,1,0,53.86119183,35.29205534,255,28,0
SITE_578,4G,Ericsson,UPE,99.83945925,3.56617934,16.841755,34.87938682,24.84406242,24.77132828,-86.77932999,-10.35881197,9.730703741,4.755950738,2,3,0,1,0,44.00200582,48.71227944,145,204,0
SITE_579,4G,Ericsson,Chennai,72.69436463,1.933100863,139.0216253,13.82580391,21.21535569,14.81799862,-108.6968994,-10.46043051,20.44865572,12.78833905,3,4,0,1,1,29.89600494,75.12438978,75,39,0
SITE_580,4G,Nokia,UPE,70.06952644,3.312419735,52.24440181,31.58779611,42.93093688,32.71901481,-116.6251983,-11.91994975,-1.244457637,5.390051849,2,9,0,1,1,92.72209284,86.31160511,141,6,0
SITE_581,3G,Huawei,Mumbai,71.32485809,1.734813299,23.52732465,41.63987236,30.64541519,23.73722022,-115.1574927,-6.559749599,2.211699607,12.74186334,3,8,0,0,1,28.28764807,28.42517403,103,37,0
SITE_582,4G,Ericsson,UPE,80.25347214,1.953775762,69.1431473,10.32651178,29.64728006,83.64949656,-60.43374081,-17.72976748,0.164314639,6.999904576,2,2,0,0,1,32.83637574,30.24337647,155,80,0
SITE_583,4G,Huawei,Mumbai,88.98718992,0.793394368,11.15813684,45.943809,14.92238571,78.77716457,-72.98496632,-14.72019074,22.89317145,11.17220072,1,2,0,0,1,19.54287516,85.18545499,179,90,0
SITE_584,5G,Nokia,UPE,72.07088623,1.291155098,104.2707982,28.1243681,11.59030403,47.47307457,-64.68075144,-9.532657091,-2.798758214,8.1408432,0,5,1,0,1,79.06825628,41.67289206,171,209,0
SITE_585,4G,Ericsson,Delhi,70.16997444,3.027058788,135.892299,15.66236821,19.24914184,10.21422933,-108.2967167,-8.253826773,19.03052757,9.707476738,2,4,0,1,0,57.79304605,67.46786596,261,142,0
SITE_586,4G,Ericsson,Delhi,98.11273085,2.165815557,126.403136,22.11205549,25.49777315,65.73779942,-62.36588782,-13.12947666,7.825992226,6.534991152,0,5,0,1,0,60.17353308,58.9812183,228,85,0
SITE_587,4G,Ericsson,Delhi,94.65779908,3.871513415,23.46857365,16.29740231,48.7885356,57.98999716,-111.4407389,-5.118688523,21.4526935,11.75489475,3,6,1,0,1,78.85052706,32.84701438,69,66,0
SITE_588,4G,Nokia,Delhi,94.27549513,4.262924775,23.30931488,36.53044684,55.94682352,87.49714701,-89.45509029,-12.93661226,28.75341966,6.95265137,1,2,1,0,1,35.86276928,62.28497776,73,47,0
SITE_589,4G,Huawei,Delhi,96.53272827,2.708232091,122.9479999,40.01873251,22.65327264,52.51102542,-70.21825893,-13.15280572,-0.990914514,7.404463052,0,4,1,1,1,22.42700828,62.44527208,71,201,1
SITE_590,4G,Ericsson,Delhi,91.00102818,3.79133646,139.0168698,41.81393222,48.23050074,33.59346649,-99.01179873,-19.38447655,6.003476437,8.247501355,2,7,1,1,0,22.85648276,57.39545483,54,125,0
SITE_591,5G,Nokia,Mumbai,73.13212389,1.534522566,71.79712533,49.30264423,40.75739581,49.11684395,-94.51028801,-10.63059728,23.35438997,12.64553766,0,3,0,1,0,70.93578393,17.97286599,95,63,1
SITE_592,4G,Huawei,Chennai,81.97300564,2.074856077,77.35081195,39.77293033,26.50812791,88.23737977,-112.3088934,-7.952425745,4.315543512,10.231305,0,9,1,0,0,60.2703639,89.61374579,119,13,0
SITE_593,4G,Nokia,UPE,91.69448459,3.563888381,51.147996,30.46781946,10.61566733,64.19080677,-112.6246872,-18.05455122,2.529220897,5.888245412,3,1,1,0,0,23.57049907,42.03331689,61,81,1
SITE_594,3G,Huawei,Delhi,78.41003382,1.931059964,134.6684421,17.62179462,52.03160799,62.11797172,-82.82590651,-14.80764298,23.88822923,10.38447488,1,3,1,1,1,18.05588552,61.06007883,22,192,0
SITE_595,4G,Nokia,Mumbai,90.62219092,2.942524676,98.51092127,27.68517699,71.70865743,25.45793513,-79.46805788,-6.718631786,29.54788274,9.993972022,1,1,1,1,1,15.86185746,80.86093553,276,67,0
SITE_596,5G,Huawei,Mumbai,70.73495345,0.926863895,46.79647869,3.012340467,30.36496007,68.20621399,-73.36004916,-13.7793696,14.49082066,14.03426986,0,2,0,0,1,61.50187829,43.86307907,134,56,0
SITE_597,4G,Ericsson,Mumbai,79.18412023,2.998856575,48.3235163,37.4964287,21.86261469,68.77310551,-86.59907684,-15.89275815,4.731706192,12.7798301,0,3,1,0,1,5.010678042,71.91400454,273,27,0
SITE_598,4G,Huawei,Chennai,86.47391009,4.307568536,134.2240106,22.85182171,89.833847,31.96956362,-81.25444246,-8.572588719,8.949808656,10.06425693,3,3,1,0,0,6.648740834,87.74595397,84,34,0
SITE_599,4G,Nokia,UPE,88.96269489,4.343198199,6.976933466,1.981138257,34.75222952,46.11567575,-119.1889637,-16.65510078,0.954561458,5.78109955,0,9,1,0,0,40.05978221,38.71478082,206,175,0
SITE_600,4G,Nokia,Chennai,87.31121993,3.621722032,51.79535305,4.062840134,30.12513578,30.0412833,-110.2697564,-4.773900367,21.66605476,11.91407028,3,8,1,1,1,67.22148778,42.42156562,229,200,1
SITE_601,4G,Huawei,UPW,90.93268828,3.728766895,85.38171878,19.98585673,87.13872456,26.98993098,-60.90511404,-18.20482727,22.07159062,9.052916103,1,9,0,1,0,67.55354388,82.44608472,163,25,0
SITE_602,4G,Ericsson,Mumbai,70.18266245,2.789637226,26.491532,29.58765443,83.53963893,7.201165971,-115.4403896,-7.988653361,25.62923473,14.79377983,1,5,1,1,0,43.71064462,22.77142943,208,47,0
SITE_603,4G,Ericsson,UPW,73.028236,2.923340451,18.35431936,23.7459935,50.35118235,29.2429983,-79.27270666,-11.50767208,-4.068910274,4.4650858,3,8,1,0,0,67.19662459,12.28758707,141,205,0
SITE_604,4G,Huawei,Delhi,96.06832757,0.668252907,123.215068,31.34101155,54.03149753,52.08744574,-109.435042,-5.211197439,14.66934696,2.115181773,0,3,1,0,0,51.89865616,82.71112039,77,139,1
SITE_605,4G,Huawei,Delhi,90.45245932,2.219295942,134.6886364,24.53441868,29.59738344,5.136100942,-76.99688485,-17.85468345,2.498940202,1.978485366,1,8,0,0,1,92.92382751,75.72732593,52,20,0
SITE_606,4G,Nokia,Chennai,73.38794928,2.253881419,124.422931,33.42348843,17.04715034,29.07362212,-77.64057582,-8.475786386,6.930905542,9.960425437,2,8,1,1,0,19.62141925,87.8066426,22,27,0
SITE_607,4G,Ericsson,UPE,95.26223312,4.792489178,135.324244,11.73717717,61.60886428,79.91987825,-105.9480564,-10.27507113,22.47344654,14.1496432,3,5,1,1,1,59.06005409,14.65902262,271,190,0
SITE_608,5G,Huawei,UPW,77.26693653,2.155434313,85.2012358,6.529316172,18.85104294,55.46012973,-103.821936,-11.83846758,1.721177833,1.0270468,1,4,0,1,0,49.21148984,22.49418644,23,91,0
SITE_609,5G,Ericsson,UPE,84.34779653,2.746713225,122.7774275,30.22526378,50.43470923,56.66834005,-80.71375718,-11.64607652,17.34196127,11.16079466,1,2,1,0,0,22.50197102,18.42500473,104,35,1
SITE_610,4G,Huawei,Chennai,74.35589539,2.666256996,60.68618257,24.74978633,94.64474787,39.28596593,-96.59483767,-7.726391649,17.90981669,10.19891256,1,4,0,0,1,72.49913889,64.67329058,120,125,1
SITE_611,5G,Huawei,Delhi,91.30330169,3.183808585,101.6088399,2.316515048,95.75509503,62.5001322,-108.3271218,-4.058391866,28.39328702,11.25225869,2,2,0,1,1,29.79572179,58.4808059,78,73,0
SITE_612,5G,Ericsson,UPE,90.00563263,3.741164157,148.3811521,19.64361239,31.53990579,21.14428513,-76.09922407,-18.44872179,22.1306325,5.975675695,2,4,1,0,0,39.35388372,38.74681595,284,138,0
SITE_613,4G,Huawei,UPE,76.33337413,1.125209381,37.73051996,6.200153689,66.1702078,74.59347888,-110.7511485,-19.66845499,23.12723015,12.48695023,2,4,1,1,0,38.73475126,14.59387835,273,119,0
SITE_614,3G,Huawei,Delhi,95.90202301,2.643622095,61.53546321,27.03648476,52.66686377,14.91857519,-68.66138015,-6.303018528,13.60602622,1.62589704,0,1,0,1,1,26.97840259,61.17295872,129,197,0
SITE_615,3G,Nokia,UPW,82.03918073,4.129588537,74.60686971,20.3931063,88.81166148,60.76011515,-89.11982856,-18.16112041,1.537328251,11.57603541,3,8,0,1,0,43.76347985,55.60963881,120,63,0
SITE_616,4G,Huawei,Delhi,78.77545273,2.315573569,25.01224562,31.04444364,34.42877778,33.99769269,-113.6579638,-3.226154467,9.8947178,4.739007179,0,6,1,1,0,47.60112928,19.03225688,178,244,0
SITE_617,4G,Huawei,UPE,74.56988768,1.392287732,16.75059852,40.47450872,10.33321661,68.5386025,-78.35565999,-9.471079768,14.23213507,7.675728848,2,5,0,0,1,71.97995055,82.71277636,185,160,0
SITE_618,3G,Huawei,UPW,77.98504038,3.273545377,125.3098156,15.68376551,24.63050853,51.72998686,-88.85021763,-8.935271281,18.74467381,12.5169078,3,4,0,0,0,73.85617169,25.91597677,230,150,1
SITE_619,5G,Nokia,UPW,70.66080764,4.118836979,146.6351841,48.1430031,41.45705211,43.45000827,-102.1165457,-16.61884105,16.26981891,4.799026493,0,3,1,0,0,19.27003715,69.48073217,161,220,0
SITE_620,4G,Ericsson,Delhi,87.49772477,0.315701465,63.68513426,27.24609053,38.41490168,19.40090418,-94.64763719,-15.91469072,8.789224012,3.592905163,0,7,0,0,0,58.34950694,80.806069,168,81,1
SITE_621,4G,Nokia,UPE,95.26692239,3.883952417,17.70922625,31.29624914,81.22266272,59.12982446,-102.0997354,-8.791044847,4.285958745,10.53838459,0,1,0,0,0,85.65780185,56.35799926,75,229,1
SITE_622,4G,Nokia,Chennai,86.46941348,4.108239665,14.5427053,34.35294629,71.25045995,87.85543669,-104.2184499,-4.534643755,0.888079512,8.467528481,2,7,0,0,0,14.7907948,29.74791242,226,142,1
SITE_623,4G,Ericsson,UPE,76.57821886,2.307614638,134.2411399,33.66984496,36.96006877,75.17629112,-110.1834947,-3.299360573,19.28458852,8.201654162,1,0,0,1,1,47.56226401,34.73988141,130,11,0
SITE_624,5G,Nokia,Mumbai,71.01007535,4.916528284,72.25306621,26.03756641,51.19694354,10.10069637,-98.23397201,-16.63347391,17.5889536,4.594773218,3,9,0,0,0,72.53178102,80.8598027,149,41,1
SITE_625,4G,Ericsson,Chennai,76.4388422,3.933541704,51.4039609,22.00945026,18.60031936,36.97949716,-104.9407676,-17.71996641,19.0580363,1.488324281,2,0,0,0,1,60.03422009,33.86057251,180,228,1
SITE_626,4G,Nokia,UPW,82.48364284,3.868312824,74.08688433,3.635316245,90.83318003,83.67455578,-78.99393078,-19.04117692,8.038460848,6.743767937,3,2,1,0,1,14.05270909,69.69523867,156,177,0
SITE_627,5G,Ericsson,Chennai,92.78834286,3.739192872,51.15409373,2.08220642,94.1882342,47.75871854,-78.96739553,-5.238950691,4.18427379,2.491832727,2,4,0,1,0,40.69455128,89.21321698,186,90,0
